,customer_Id,DOB,Gender,city_code,transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,prod_cat,prod_sub_cat_code,prod_subcat
36,268408,2-1-70,M,4.0,16688203936,268408,12/7/2011,10,6,5,777,407.925,4292.925,Flagship store,Home and kitchen,10,Kitchen
37,268408,2-1-70,M,4.0,16688203936,268408,12/7/2011,10,6,5,777,407.925,4292.925,Flagship store,Home and kitchen,11,Bath
38,268408,2-1-70,M,4.0,16688203936,268408,12/7/2011,10,6,5,777,407.925,4292.925,Flagship store,Home and kitchen,12,Tools
39,269696,7-1-70,F,8.0,47604927293,269696,15-04-2012,9,3,-4,-735,308.7,-3248.7,MBR,Electronics,4,Mobiles
40,269696,7-1-70,F,8.0,47604927293,269696,15-04-2012,9,3,-4,-735,308.7,-3248.7,MBR,Electronics,5,Computers
41,269696,7-1-70,F,8.0,47604927293,269696,15-04-2012,9,3,-4,-735,308.7,-3248.7,MBR,Electronics,8,Personal Appliances
42,269696,7-1-70,F,8.0,47604927293,269696,15-04-2012,9,3,-4,-735,308.7,-3248.7,MBR,Electronics,9,Cameras
43,269696,7-1-70,F,8.0,47604927293,269696,15-04-2012,9,3,-4,-735,308.7,-3248.7,MBR,Electronics,10,Audio and video
44,269696,7-1-70,F,8.0,47604927293,269696,8/4/2012,9,3,4,735,308.7,3248.7,MBR,Electronics,4,Mobiles
45,269696,7-1-70,F,8.0,47604927293,269696,8/4/2012,9,3,4,735,308.7,3248.7,MBR,Electronics,5,Computers
46,269696,7-1-70,F,8.0,47604927293,269696,8/4/2012,9,3,4,735,308.7,3248.7,MBR,Electronics,8,Personal Appliances
47,269696,7-1-70,F,8.0,47604927293,269696,8/4/2012,9,3,4,735,308.7,3248.7,MBR,Electronics,9,Cameras
48,269696,7-1-70,F,8.0,47604927293,269696,8/4/2012,9,3,4,735,308.7,3248.7,MBR,Electronics,10,Audio and video
49,269696,7-1-70,F,8.0,43207576535,269696,18-09-2011,4,3,3,1354,426.51,4488.51,MBR,Electronics,4,Mobiles
50,269696,7-1-70,F,8.0,43207576535,269696,18-09-2011,4,3,3,1354,426.51,4488.51,MBR,Electronics,5,Computers
51,269696,7-1-70,F,8.0,43207576535,269696,18-09-2011,4,3,3,1354,426.51,4488.51,MBR,Electronics,8,Personal Appliances
52,269696,7-1-70,F,8.0,43207576535,269696,18-09-2011,4,3,3,1354,426.51,4488.51,MBR,Electronics,9,Cameras
53,269696,7-1-70,F,8.0,43207576535,269696,18-09-2011,4,3,3,1354,426.51,4488.51,MBR,Electronics,10,Audio and video
54,268159,8-1-70,F,8.0,60338341222,268159,3/10/2013,3,1,1,318,33.39,351.39,e-Shop,Clothing,4,Mens
55,268159,8-1-70,F,8.0,60338341222,268159,3/10/2013,3,1,1,318,33.39,351.39,e-Shop,Clothing,1,Women
56,268159,8-1-70,F,8.0,60338341222,268159,3/10/2013,3,1,1,318,33.39,351.39,e-Shop,Clothing,3,Kids
57,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,7,Fiction
58,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,12,Academic
59,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,10,Non-Fiction
60,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,11,Children
61,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,3,Comics
62,268159,8-1-70,F,8.0,65867401816,268159,31-03-2013,11,5,5,214,112.35,1182.35,MBR,Books,6,DIY
63,268159,8-1-70,F,8.0,86038271893,268159,30-01-2013,1,4,1,705,74.025,779.025,e-Shop,Bags,1,Mens
64,268159,8-1-70,F,8.0,86038271893,268159,30-01-2013,1,4,1,705,74.025,779.025,e-Shop,Bags,4,Women
65,268159,8-1-70,F,8.0,84897579006,268159,24-12-2012,3,1,5,1410,740.25,7790.25,e-Shop,Clothing,4,Mens
66,268159,8-1-70,F,8.0,84897579006,268159,24-12-2012,3,1,5,1410,740.25,7790.25,e-Shop,Clothing,1,Women
67,268159,8-1-70,F,8.0,84897579006,268159,24-12-2012,3,1,5,1410,740.25,7790.25,e-Shop,Clothing,3,Kids
68,268159,8-1-70,F,8.0,30952495912,268159,20-07-2012,11,6,2,148,31.08,327.08,e-Shop,Home and kitchen,2,Furnishing
69,268159,8-1-70,F,8.0,30952495912,268159,20-07-2012,11,6,2,148,31.08,327.08,e-Shop,Home and kitchen,10,Kitchen
70,268159,8-1-70,F,8.0,30952495912,268159,20-07-2012,11,6,2,148,31.08,327.08,e-Shop,Home and kitchen,11,Bath
71,268159,8-1-70,F,8.0,30952495912,268159,20-07-2012,11,6,2,148,31.08,327.08,e-Shop,Home and kitchen,12,Tools
72,268159,8-1-70,F,8.0,39717092879,268159,6/2/2012,10,6,5,1350,708.75,7458.75,TeleShop,Home and kitchen,2,Furnishing
73,268159,8-1-70,F,8.0,39717092879,268159,6/2/2012,10,6,5,1350,708.75,7458.75,TeleShop,Home and kitchen,10,Kitchen
74,268159,8-1-70,F,8.0,39717092879,268159,6/2/2012,10,6,5,1350,708.75,7458.75,TeleShop,Home and kitchen,11,Bath
75,268159,8-1-70,F,8.0,39717092879,268159,6/2/2012,10,6,5,1350,708.75,7458.75,TeleShop,Home and kitchen,12,Tools
76,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,7,Fiction
77,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,12,Academic
78,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,10,Non-Fiction
79,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,11,Children
80,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,3,Comics
81,270181,10-1-70,F,2.0,86078338517,270181,16-01-2014,11,5,-2,-1404,294.84,-3102.84,e-Shop,Books,6,DIY
82,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,7,Fiction
83,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,12,Academic
84,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,10,Non-Fiction
85,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,11,Children
86,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,3,Comics
87,270181,10-1-70,F,2.0,86078338517,270181,9/1/2014,11,5,2,1404,294.84,3102.84,e-Shop,Books,6,DIY
88,270181,10-1-70,F,2.0,71720060407,270181,4/7/2013,3,1,4,1210,508.2,5348.2,Flagship store,Clothing,4,Mens
89,270181,10-1-70,F,2.0,71720060407,270181,4/7/2013,3,1,4,1210,508.2,5348.2,Flagship store,Clothing,1,Women
90,270181,10-1-70,F,2.0,71720060407,270181,4/7/2013,3,1,4,1210,508.2,5348.2,Flagship store,Clothing,3,Kids
91,270181,10-1-70,F,2.0,60141848042,270181,6/3/2013,8,3,5,980,514.5,5414.5,e-Shop,Electronics,4,Mobiles
92,270181,10-1-70,F,2.0,60141848042,270181,6/3/2013,8,3,5,980,514.5,5414.5,e-Shop,Electronics,5,Computers
93,270181,10-1-70,F,2.0,60141848042,270181,6/3/2013,8,3,5,980,514.5,5414.5,e-Shop,Electronics,8,Personal Appliances
94,270181,10-1-70,F,2.0,60141848042,270181,6/3/2013,8,3,5,980,514.5,5414.5,e-Shop,Electronics,9,Cameras
95,270181,10-1-70,F,2.0,60141848042,270181,6/3/2013,8,3,5,980,514.5,5414.5,e-Shop,Electronics,10,Audio and video
96,270181,10-1-70,F,2.0,80148327481,270181,26-12-2012,1,2,3,592,186.48,1962.48,Flagship store,Footwear,1,Mens
97,270181,10-1-70,F,2.0,80148327481,270181,26-12-2012,1,2,3,592,186.48,1962.48,Flagship store,Footwear,3,Women
98,270181,10-1-70,F,2.0,80148327481,270181,26-12-2012,1,2,3,592,186.48,1962.48,Flagship store,Footwear,4,Kids
99,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,7,Fiction
100,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,12,Academic
101,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,10,Non-Fiction
102,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,11,Children
103,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,3,Comics
104,270181,10-1-70,F,2.0,87325030499,270181,22-09-2012,12,5,2,185,38.85,408.85,MBR,Books,6,DIY
105,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,7,Fiction
106,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,12,Academic
107,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,10,Non-Fiction
108,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,11,Children
109,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,3,Comics
110,270181,10-1-70,F,2.0,3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,Books,6,DIY
111,270181,10-1-70,F,2.0,82362804856,270181,20-01-2012,2,6,-4,-521,218.82,-2302.82,e-Shop,Home and kitchen,2,Furnishing
112,270181,10-1-70,F,2.0,82362804856,270181,20-01-2012,2,6,-4,-521,218.82,-2302.82,e-Shop,Home and kitchen,10,Kitchen
113,270181,10-1-70,F,2.0,82362804856,270181,20-01-2012,2,6,-4,-521,218.82,-2302.82,e-Shop,Home and kitchen,11,Bath
114,270181,10-1-70,F,2.0,82362804856,270181,20-01-2012,2,6,-4,-521,218.82,-2302.82,e-Shop,Home and kitchen,12,Tools
115,270181,10-1-70,F,2.0,82362804856,270181,18-01-2012,2,6,4,521,218.82,2302.82,e-Shop,Home and kitchen,2,Furnishing
116,270181,10-1-70,F,2.0,82362804856,270181,18-01-2012,2,6,4,521,218.82,2302.82,e-Shop,Home and kitchen,10,Kitchen
117,270181,10-1-70,F,2.0,82362804856,270181,18-01-2012,2,6,4,521,218.82,2302.82,e-Shop,Home and kitchen,11,Bath
118,270181,10-1-70,F,2.0,82362804856,270181,18-01-2012,2,6,4,521,218.82,2302.82,e-Shop,Home and kitchen,12,Tools
119,270181,10-1-70,F,2.0,47260895038,270181,18-03-2011,8,3,1,1012,106.26,1118.26,Flagship store,Electronics,4,Mobiles
120,270181,10-1-70,F,2.0,47260895038,270181,18-03-2011,8,3,1,1012,106.26,1118.26,Flagship store,Electronics,5,Computers
121,270181,10-1-70,F,2.0,47260895038,270181,18-03-2011,8,3,1,1012,106.26,1118.26,Flagship store,Electronics,8,Personal Appliances
122,270181,10-1-70,F,2.0,47260895038,270181,18-03-2011,8,3,1,1012,106.26,1118.26,Flagship store,Electronics,9,Cameras
123,270181,10-1-70,F,2.0,47260895038,270181,18-03-2011,8,3,1,1012,106.26,1118.26,Flagship store,Electronics,10,Audio and video
124,268073,11-1-70,M,1.0,33468347680,268073,30-12-2013,3,2,-1,-668,70.14,-738.14,MBR,Footwear,1,Mens
125,268073,11-1-70,M,1.0,33468347680,268073,30-12-2013,3,2,-1,-668,70.14,-738.14,MBR,Footwear,3,Women
126,268073,11-1-70,M,1.0,33468347680,268073,30-12-2013,3,2,-1,-668,70.14,-738.14,MBR,Footwear,4,Kids
127,268073,11-1-70,M,1.0,33468347680,268073,29-12-2013,3,2,1,668,70.14,738.14,MBR,Footwear,1,Mens
128,268073,11-1-70,M,1.0,33468347680,268073,29-12-2013,3,2,1,668,70.14,738.14,MBR,Footwear,3,Women
129,268073,11-1-70,M,1.0,33468347680,268073,29-12-2013,3,2,1,668,70.14,738.14,MBR,Footwear,4,Kids
130,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,7,Fiction
131,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,12,Academic
132,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,10,Non-Fiction
133,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,11,Children
134,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,3,Comics
135,268073,11-1-70,M,1.0,37280279414,268073,19-11-2011,6,5,5,1440,756.0,7956.0,MBR,Books,6,DIY
136,273216,15-1-70,F,5.0,17357706602,273216,23-12-2012,4,2,1,763,80.115,843.115,Flagship store,Footwear,1,Mens
137,273216,15-1-70,F,5.0,17357706602,273216,23-12-2012,4,2,1,763,80.115,843.115,Flagship store,Footwear,3,Women
138,273216,15-1-70,F,5.0,17357706602,273216,23-12-2012,4,2,1,763,80.115,843.115,Flagship store,Footwear,4,Kids
139,273216,15-1-70,F,5.0,78180764480,273216,13-12-2012,1,2,2,419,87.99,925.99,e-Shop,Footwear,1,Mens
140,273216,15-1-70,F,5.0,78180764480,273216,13-12-2012,1,2,2,419,87.99,925.99,e-Shop,Footwear,3,Women
141,273216,15-1-70,F,5.0,78180764480,273216,13-12-2012,1,2,2,419,87.99,925.99,e-Shop,Footwear,4,Kids
142,273216,15-1-70,F,5.0,66536700395,273216,3/11/2012,3,1,4,825,346.5,3646.5,MBR,Clothing,4,Mens
143,273216,15-1-70,F,5.0,66536700395,273216,3/11/2012,3,1,4,825,346.5,3646.5,MBR,Clothing,1,Women
144,273216,15-1-70,F,5.0,66536700395,273216,3/11/2012,3,1,4,825,346.5,3646.5,MBR,Clothing,3,Kids
145,273216,15-1-70,F,5.0,70687849103,273216,24-10-2012,4,3,4,317,133.14,1401.14,e-Shop,Electronics,4,Mobiles
146,273216,15-1-70,F,5.0,70687849103,273216,24-10-2012,4,3,4,317,133.14,1401.14,e-Shop,Electronics,5,Computers
147,273216,15-1-70,F,5.0,70687849103,273216,24-10-2012,4,3,4,317,133.14,1401.14,e-Shop,Electronics,8,Personal Appliances
148,273216,15-1-70,F,5.0,70687849103,273216,24-10-2012,4,3,4,317,133.14,1401.14,e-Shop,Electronics,9,Cameras
149,273216,15-1-70,F,5.0,70687849103,273216,24-10-2012,4,3,4,317,133.14,1401.14,e-Shop,Electronics,10,Audio and video
150,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,7,Fiction
151,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,12,Academic
152,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,10,Non-Fiction
153,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,11,Children
154,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,3,Comics
155,266929,15-1-70,M,8.0,44856852006,266929,30-09-2012,11,5,3,1132,356.58,3752.58,MBR,Books,6,DIY
156,275152,16-1-70,M,4.0,77756237112,275152,10/9/2013,4,1,5,308,161.7,1701.7,e-Shop,Clothing,4,Mens
157,275152,16-1-70,M,4.0,77756237112,275152,10/9/2013,4,1,5,308,161.7,1701.7,e-Shop,Clothing,1,Women
158,275152,16-1-70,M,4.0,77756237112,275152,10/9/2013,4,1,5,308,161.7,1701.7,e-Shop,Clothing,3,Kids
159,275152,16-1-70,M,4.0,99800435671,275152,22-11-2012,4,4,5,842,442.05,4652.05,MBR,Bags,1,Mens
160,275152,16-1-70,M,4.0,99800435671,275152,22-11-2012,4,4,5,842,442.05,4652.05,MBR,Bags,4,Women
161,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,7,Fiction
162,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,12,Academic
163,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,10,Non-Fiction
164,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,11,Children
165,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,3,Comics
166,275152,16-1-70,M,4.0,73109425404,275152,25-03-2011,7,5,2,464,97.44,1025.44,e-Shop,Books,6,DIY
167,275034,18-1-70,F,4.0,25885721716,275034,28-05-2013,3,1,-2,-905,190.05,-2000.05,Flagship store,Clothing,4,Mens
168,275034,18-1-70,F,4.0,25885721716,275034,28-05-2013,3,1,-2,-905,190.05,-2000.05,Flagship store,Clothing,1,Women
169,275034,18-1-70,F,4.0,25885721716,275034,28-05-2013,3,1,-2,-905,190.05,-2000.05,Flagship store,Clothing,3,Kids
170,275034,18-1-70,F,4.0,25885721716,275034,25-05-2013,3,1,2,905,190.05,2000.05,Flagship store,Clothing,4,Mens
171,275034,18-1-70,F,4.0,25885721716,275034,25-05-2013,3,1,2,905,190.05,2000.05,Flagship store,Clothing,1,Women
172,275034,18-1-70,F,4.0,25885721716,275034,25-05-2013,3,1,2,905,190.05,2000.05,Flagship store,Clothing,3,Kids
173,275034,18-1-70,F,4.0,75724704332,275034,2/8/2012,11,6,4,492,206.64,2174.64,MBR,Home and kitchen,2,Furnishing
174,275034,18-1-70,F,4.0,75724704332,275034,2/8/2012,11,6,4,492,206.64,2174.64,MBR,Home and kitchen,10,Kitchen
175,275034,18-1-70,F,4.0,75724704332,275034,2/8/2012,11,6,4,492,206.64,2174.64,MBR,Home and kitchen,11,Bath
176,275034,18-1-70,F,4.0,75724704332,275034,2/8/2012,11,6,4,492,206.64,2174.64,MBR,Home and kitchen,12,Tools
177,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,7,Fiction
178,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,12,Academic
179,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,10,Non-Fiction
180,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,11,Children
181,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,3,Comics
182,275034,18-1-70,F,4.0,41450086531,275034,24-06-2011,3,5,-4,-1399,587.58,-6183.58,e-Shop,Books,6,DIY
183,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,7,Fiction
184,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,12,Academic
185,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,10,Non-Fiction
186,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,11,Children
187,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,3,Comics
188,275034,18-1-70,F,4.0,41450086531,275034,19-06-2011,3,5,4,1399,587.58,6183.58,e-Shop,Books,6,DIY
189,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,7,Fiction
190,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,12,Academic
191,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,10,Non-Fiction
192,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,11,Children
193,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,3,Comics
194,275034,18-1-70,F,4.0,64777271023,275034,23-05-2011,7,5,2,197,41.37,435.37,Flagship store,Books,6,DIY
195,275034,18-1-70,F,4.0,28636408377,275034,16-02-2011,12,6,2,1419,297.99,3135.99,MBR,Home and kitchen,2,Furnishing
196,275034,18-1-70,F,4.0,28636408377,275034,16-02-2011,12,6,2,1419,297.99,3135.99,MBR,Home and kitchen,10,Kitchen
197,275034,18-1-70,F,4.0,28636408377,275034,16-02-2011,12,6,2,1419,297.99,3135.99,MBR,Home and kitchen,11,Bath
198,275034,18-1-70,F,4.0,28636408377,275034,16-02-2011,12,6,2,1419,297.99,3135.99,MBR,Home and kitchen,12,Tools
199,273966,21-1-70,M,8.0,88291564798,273966,26-03-2012,10,6,3,362,114.03,1200.03,MBR,Home and kitchen,2,Furnishing
200,273966,21-1-70,M,8.0,88291564798,273966,26-03-2012,10,6,3,362,114.03,1200.03,MBR,Home and kitchen,10,Kitchen
201,273966,21-1-70,M,8.0,88291564798,273966,26-03-2012,10,6,3,362,114.03,1200.03,MBR,Home and kitchen,11,Bath
202,273966,21-1-70,M,8.0,88291564798,273966,26-03-2012,10,6,3,362,114.03,1200.03,MBR,Home and kitchen,12,Tools
203,270829,22-1-70,F,8.0,87174343938,270829,9/12/2013,7,5,4,1141,479.22,5043.22,e-Shop,Books,7,Fiction
204,270829,22-1-70,F,8.0,87174343938,270829,9/12/2013,7,5,4,1141,479.22,5043.22,e-Shop,Books,12,Academic
205,270829,22-1-70,F,8.0,87174343938,270829,9/12/2013,7,5,4,1141,479.22,5043.22,e-Shop,Books,10,Non-Fiction
206,270829,22-1-70,F,8.0,87174343938,270829,9/12/2013,7,5,4,1141,479.22,5043.22,e-Shop,Books,11,Children
207,270829,22-1-70,F,8.0,87174343938,270829,9/12/2013,7,5,4,1141,479.22,5043.22,e-Shop,Books,3,Comics
